      1010/3660      , 0.00050914,  0.0024947, -0.00011749,    -1.6082,  -0.013705
      1011/3660      , 0.00050914,  0.0022779, 3.7124e-05,    -1.6082,  -0.013767
      1012/3660      , 0.00050914,   0.002139, 5.7764e-05,    -1.6079,  -0.013882
      1013/3660      , 0.00050914,  0.0021134, -0.00018616,    -1.6078,   -0.01415
      1014/3660      ,   0.000508, 0.00051399, 0.00019477,     -1.609,  -0.015382
      1015/3660      ,   0.000508, 0.00038589, 2.0305e-06,    -1.6092,  -0.015704
      1016/3660      ,   0.000508, 0.00038616, 1.6502e-06,    -1.6093,  -0.015705
      1017/3660      ,   0.000508, 0.00038503, -1.017e-05,    -1.6092,  -0.015717
      1018/3660      ,   0.000508, 0.00038579, -4.8907e-05,    -1.6091,  -0.015754
      1019/3660      ,   0.000508, 0.00038613, -8.0783e-06,    -1.6089,  -0.015711
      1020/3660      , 0.00050687,   0.001003, -2.0427e-06,     -1.609,  -0.015089
      1021/3660      , 0.00050687, 0.00098011,  9.507e-06,     -1.609,  -0.015101
      1022/3660      , 0.00050687, 0.00096985, -5.2421e-05,    -1.6089,  -0.015171
      1023/3660      , 0.00050687, 0.00097244, 6.7091e-05,    -1.6089,   -0.01505
      1024/3660      , 0.00050687, 0.00097286, -6.8768e-05,    -1.6088,  -0.015184
      1025/3660      , 0.00050687, 0.00097419, 9.2377e-06,    -1.6088,  -0.015104
      1026/3660      , 0.00050573,  0.0019196, 4.3049e-05,    -1.6079,  -0.014116
      1027/3660      , 0.00050573,  0.0011721, -2.6953e-05,    -1.6079,  -0.014934
      1028/3660      , 0.00050573,  0.0010925, -7.6022e-07,    -1.6078,  -0.014986
      1029/3660      , 0.00050573,  0.0010744, 3.4409e-06,    -1.6079,  -0.015002
      1030/3660      , 0.00050573,  0.0010756, -0.00015459,    -1.6076,  -0.015155
      1031/3660      , 0.00050573,  0.0010613, 5.6825e-05,    -1.6078,  -0.014959
      1032/3660      ,  0.0005046,   0.015545,  0.0024288,    -1.6049,  0.0019244
      1033/3660      ,  0.0005046,   0.011968,  0.0014019,     -1.605, -0.0026808
      1034/3660      ,  0.0005046,   0.011284,  0.0016878,    -1.6047, -0.0030749
      1035/3660      ,  0.0005046,   0.011029, 0.00078209,    -1.6046, -0.0042346
      1036/3660      ,  0.0005046,   0.010477,  0.0011021,    -1.6046, -0.0044671
      1037/3660      ,  0.0005046,   0.010341, 0.00082017,    -1.6048, -0.0048865
      1038/3660      , 0.00050346,  0.0085066, 0.00042018,    -1.6029, -0.0071019
      1039/3660      , 0.00050346,   0.006751, 4.6571e-05,     -1.603, -0.0092322
      1040/3660      , 0.00050346,  0.0061178, 0.00086155,    -1.6034, -0.0090542
      1041/3660      , 0.00050346,  0.0057192, -0.00026462,    -1.6035,   -0.01058
      1042/3660      , 0.00050346,  0.0054673, 0.00025848,    -1.6037,  -0.010311
      1043/3660      , 0.00050346,  0.0053043, -7.9269e-05,    -1.6039,  -0.010814
      1044/3660      , 0.00050232,  0.0084746, -0.00026602,    -1.6036, -0.0078273
      1045/3660      , 0.00050232,  0.0065659,  0.0012704,    -1.6035, -0.0081991
      1046/3660      , 0.00050232,  0.0059597, 0.00054927,    -1.6034, -0.0095256
      1047/3660      , 0.00050232,  0.0055925, 0.00071599,    -1.6035, -0.0097268
      1048/3660      , 0.00050232,  0.0053549, 0.00053004,    -1.6029,  -0.010144
      1049/3660      , 0.00050232,  0.0050606, 0.00087417,    -1.6036,  -0.010101
      1050/3660      , 0.00050119, 0.00038723, -9.538e-05,    -1.6083,  -0.015791
      1051/3660      , 0.00050119, 0.00038607, 8.8168e-05,    -1.6084,   -0.01561
      1052/3660      , 0.00050119, 0.00038539,  5.663e-05,    -1.6087,  -0.015645
      1053/3660      , 0.00050119, 0.00038569, -4.1669e-05,    -1.6088,  -0.015744
      1054/3660      , 0.00050119, 0.00038552, -2.7414e-06,    -1.6088,  -0.015705
      1055/3660      , 0.00050119,  0.0003861, 2.6928e-05,    -1.6088,  -0.015675
      1056/3660      , 0.00050005, 0.00038432, -2.0843e-05,    -1.6089,  -0.015726
      1057/3660      , 0.00050005, 0.00038482, -1.5649e-05,     -1.609,  -0.015721
      1058/3660      , 0.00050005, 0.00038498, 4.2931e-05,    -1.6091,  -0.015663
      1059/3660      , 0.00050005, 0.00038447, -4.1795e-05,     -1.609,  -0.015748
      1060/3660      , 0.00050005, 0.00038519, 4.6532e-05,     -1.609,  -0.015658
      1061/3660      , 0.00050005,  0.0003851, 5.3852e-05,     -1.609,  -0.015651
      1062/3660      , 0.00049892, 0.00039146, -3.5048e-06,    -1.6091,  -0.015703
      1063/3660      , 0.00049892,  0.0003896, -7.1436e-05,    -1.6092,  -0.015774
      1064/3660      , 0.00049892, 0.00039058, 1.0564e-05,    -1.6093,  -0.015692
      1065/3660      , 0.00049892, 0.00039083, -3.3918e-05,    -1.6092,  -0.015735
      1066/3660      , 0.00049892, 0.00039024, -2.0531e-05,    -1.6092,  -0.015723
      1067/3660      , 0.00049892, 0.00039109, -8.9205e-06,    -1.6091,  -0.015709
      1068/3660      , 0.00049778,  0.0030786, 0.00054996,    -1.6082,  -0.012453
      1069/3660      , 0.00049778,  0.0018611, -0.00015825,    -1.6082,  -0.014379
      1070/3660      , 0.00049778,  0.0018402, 4.1684e-05,     -1.608,  -0.014199
      1071/3660      , 0.00049778,  0.0017286, -8.5201e-05,    -1.6079,  -0.014436
      1072/3660      , 0.00049778,  0.0016677, 8.5788e-05,    -1.6079,  -0.014325
      1073/3660      , 0.00049778,  0.0016445, -0.00013145,    -1.6078,  -0.014565
      1074/3660      , 0.00049664,  0.0037698, -0.00039663,    -1.6072,  -0.012699
      1075/3660      , 0.00049664,  0.0032088, 0.00020199,    -1.6074,  -0.012663
      1076/3660      , 0.00049664,  0.0029569, -0.00015297,     -1.607,  -0.013266
      1077/3660      , 0.00049664,  0.0027853, -0.00045535,     -1.607,   -0.01374
      1078/3660      , 0.00049664,  0.0027452, 5.1267e-05,    -1.6064,  -0.013267
      1079/3660      , 0.00049664,  0.0026408, -0.0001174,     -1.606,  -0.013536
      1080/3660      , 0.00049551,  0.0084073,  0.0021551,    -1.6058, -0.0054954
      1081/3660      , 0.00049551,  0.0049287, 0.00061101,    -1.6064,  -0.010524
      1082/3660      , 0.00049551,  0.0037859, -1.7083e-05,    -1.6065,  -0.012296
      1083/3660      , 0.00049551,  0.0033701, -5.7972e-05,    -1.6065,  -0.012753
      1084/3660      , 0.00049551,   0.003108, -0.00019291,    -1.6066,  -0.013151
      1085/3660      , 0.00049551,  0.0029434, 8.3675e-05,    -1.6069,  -0.013042
      1086/3660      , 0.00049437,  0.0067252, -0.00026856,    -1.6063, -0.0096064
      1087/3660      , 0.00049437,  0.0048151, 0.00015159,    -1.6063,  -0.011096
      1088/3660      , 0.00049437,  0.0045807,  -0.000106,    -1.6066,  -0.011591
      1089/3660      , 0.00049437,  0.0043806, 5.2094e-05,    -1.6063,   -0.01163
      1090/3660      , 0.00049437,  0.0042866, -0.00014612,    -1.6064,  -0.011924
      1091/3660      , 0.00049437,  0.0042127, -1.9105e-05,    -1.6062,  -0.011869
      1092/3660      , 0.00049324, 0.00038711, 0.00010088,    -1.6078,   -0.01559
      1093/3660      , 0.00049324, 0.00038658,  -9.19e-08,    -1.6081,  -0.015695
      1094/3660      , 0.00049324,  0.0003871, -1.9014e-06,    -1.6083,  -0.015698
      1095/3660      , 0.00049324, 0.00038756, -3.4168e-05,    -1.6084,  -0.015731
      1096/3660      , 0.00049324, 0.00038739, -3.3084e-05,    -1.6085,  -0.015731
      1097/3660      , 0.00049324, 0.00038796, -0.00010386,    -1.6085,  -0.015801
      1098/3660      ,  0.0004921,  0.0014932, 8.2975e-05,    -1.6077,  -0.014501
      1099/3660      ,  0.0004921,  0.0011713, 4.1948e-05,    -1.6075,  -0.014861
      1100/3660      ,  0.0004921,  0.0010482, -4.2663e-05,    -1.6073,  -0.015068
      1101/3660      ,  0.0004921,  0.0009797, -0.00011439,    -1.6069,  -0.015204
      1102/3660      ,  0.0004921, 0.00095119, -3.8097e-05,    -1.6065,  -0.015152
      1103/3660      ,  0.0004921, 0.00093755, 5.4509e-05,    -1.6067,  -0.015075
      1104/3660      , 0.00049096,  0.0012765, -0.00043482,    -1.6069,  -0.015227
      1105/3660      , 0.00049096, 0.00041796, 0.00010524,    -1.6072,  -0.015549
      1106/3660      , 0.00049096, 0.00040161, -6.2425e-05,    -1.6076,  -0.015737
      1107/3660      , 0.00049096, 0.00040563, 5.8027e-05,     -1.608,  -0.015616
      1108/3660      , 0.00049096, 0.00039859, -8.1708e-06,    -1.6079,  -0.015689
      1109/3660      , 0.00049096, 0.00039725, -5.2056e-05,     -1.608,  -0.015735
      1110/3660      , 0.00048983, 0.00038847, -5.376e-05,    -1.6087,  -0.015752
      1111/3660      , 0.00048983, 0.00038852, 3.9146e-05,    -1.6086,  -0.015658
      1112/3660      , 0.00048983, 0.00038859, -2.229e-05,    -1.6085,  -0.015719
      1113/3660      , 0.00048983, 0.00038855, -8.2945e-05,    -1.6083,  -0.015778
      1114/3660      , 0.00048983, 0.00038908, -3.8187e-05,    -1.6081,   -0.01573
      1115/3660      , 0.00048983, 0.00038859, -9.1543e-06,    -1.6079,    -0.0157
      1116/3660      , 0.00048869,  0.0020762, 6.5607e-05,    -1.6076,  -0.013934
      1117/3660      , 0.00048869,  0.0012727, -1.7195e-05,    -1.6076,   -0.01482
      1118/3660      , 0.00048869,  0.0011002, 2.2678e-07,    -1.6074,  -0.014974
      1119/3660      , 0.00048869,  0.0010568, 0.00013804,    -1.6073,  -0.014878
      1120/3660      , 0.00048869,  0.0010355, -0.00016915,    -1.6073,  -0.015206
      1121/3660      , 0.00048869,  0.0010188, 0.00012582,     -1.607,  -0.014926
      1122/3660      , 0.00048756,  0.0017131, -8.2919e-05,    -1.6069,  -0.014439
      1123/3660      , 0.00048756,  0.0015981, -5.0465e-05,    -1.6074,  -0.014527
      1124/3660      , 0.00048756,  0.0015681, 0.00030471,    -1.6076,  -0.014203
      1125/3660      , 0.00048756,  0.0015714, -0.00030528,    -1.6076,  -0.014809
      1126/3660      , 0.00048756,  0.0015687, 6.1638e-05,    -1.6074,  -0.014444
      1127/3660      , 0.00048756,  0.0015831, -6.9454e-05,    -1.6073,  -0.014559
      1128/3660      , 0.00048642,   0.014248, 0.00056486,    -1.6054, -0.0012408
      1129/3660      , 0.00048642,   0.010971, 0.00084554,    -1.6052, -0.0042355
      1130/3660      , 0.00048642,   0.010146, -0.00025047,     -1.605, -0.0061547
      1131/3660      , 0.00048642,  0.0097172, 0.00056582,    -1.6048, -0.0057651
      1132/3660      , 0.00048642,   0.009399, 0.00019496,    -1.6051, -0.0064567
      1133/3660      , 0.00048642,  0.0092449, 0.00027986,    -1.6045, -0.0065206
      1134/3660      , 0.00048528,   0.014424,  0.0026637,    -1.6052,  0.0010359
      1135/3660      , 0.00048528,   0.012698,  0.0020478,    -1.6051, -0.0013057
      1136/3660      , 0.00048528,    0.01199,   0.001179,    -1.6052, -0.0028831
      1137/3660      , 0.00048528,   0.011262,  0.0012407,     -1.605, -0.0035468
      1138/3660      , 0.00048528,   0.010693, 0.00027031,     -1.605, -0.0050866
      1139/3660      , 0.00048528,   0.010554, 0.00098364,    -1.6048, -0.0045108
      1140/3660      , 0.00048415,  0.0048898, -0.00048091,    -1.6069,   -0.01166
      1141/3660      , 0.00048415,  0.0036483, -1.2664e-05,    -1.6071,  -0.012435
      1142/3660      , 0.00048415,   0.003259, 0.00017626,    -1.6069,  -0.012634
      1143/3660      , 0.00048415,  0.0030347, -0.00017268,    -1.6069,  -0.013207
      1144/3660      , 0.00048415,  0.0029381, -0.00018253,    -1.6068,  -0.013312
      1145/3660      , 0.00048415,  0.0028641, -0.00016839,    -1.6068,  -0.013372
      1146/3660      , 0.00048301, 0.00038657, 0.00014248,    -1.6081,  -0.015552
      1147/3660      , 0.00048301, 0.00038625, 4.9574e-05,    -1.6083,  -0.015648
      1148/3660      , 0.00048301, 0.00038616, -7.1614e-05,    -1.6084,  -0.015769
      1149/3660      , 0.00048301, 0.00038643,  4.052e-05,    -1.6085,  -0.015658
      1150/3660      , 0.00048301, 0.00038664, -0.00011763,    -1.6086,  -0.015817
      1151/3660      , 0.00048301, 0.00038665, 4.5896e-05,    -1.6085,  -0.015653
      1152/3660      , 0.00048188,  0.0003908, 3.1763e-05,    -1.6087,  -0.015665
      1153/3660      , 0.00048188, 0.00039043, -0.00010061,    -1.6088,  -0.015798
      1154/3660      , 0.00048188, 0.00039084, -1.8684e-05,    -1.6087,  -0.015715
      1155/3660      , 0.00048188, 0.00039038, -4.9861e-06,    -1.6087,  -0.015702
      1156/3660      , 0.00048188, 0.00039047, -1.9417e-05,    -1.6084,  -0.015713
      1157/3660      , 0.00048188, 0.00039087, -0.00012722,    -1.6082,  -0.015818
      1158/3660      , 0.00048074, 0.00038935, 3.8802e-05,    -1.6083,  -0.015655
      1159/3660      , 0.00048074, 0.00038874, -4.3328e-05,    -1.6086,  -0.015741
      1160/3660      , 0.00048074, 0.00038909, 7.6365e-05,    -1.6084,  -0.015619
      1161/3660      , 0.00048074,  0.0003885, -0.0001073,    -1.6084,  -0.015803
      1162/3660      , 0.00048074, 0.00038851, -3.2164e-05,    -1.6083,  -0.015726
      1163/3660      , 0.00048074, 0.00038868, 8.3576e-06,    -1.6081,  -0.015684
      1164/3660      ,  0.0004796,  0.0065237, 0.00080637,    -1.6066, -0.0087359
      1165/3660      ,  0.0004796,   0.004275, -3.6441e-05,    -1.6067,  -0.011828
      1166/3660      ,  0.0004796,  0.0034122, -0.00014688,    -1.6067,  -0.012802
      1167/3660      ,  0.0004796,  0.0029184, 0.00021453,    -1.6066,  -0.012933
      1168/3660      ,  0.0004796,  0.0026842, -5.7806e-05,    -1.6065,  -0.013438
      1169/3660      ,  0.0004796,  0.0025585, 6.2727e-05,    -1.6064,  -0.013443
      1170/3660      , 0.00047847,  0.0032461, -0.00025336,    -1.6077,  -0.013084
      1171/3660      , 0.00047847,  0.0022262, 2.7943e-05,     -1.608,  -0.013825
      1172/3660      , 0.00047847,  0.0020792, -0.00017588,     -1.608,  -0.014177
      1173/3660      , 0.00047847,  0.0020787,  0.0001022,    -1.6079,  -0.013898
      1174/3660      , 0.00047847,  0.0020685, 4.4445e-05,    -1.6077,  -0.013964
      1175/3660      , 0.00047847,  0.0020432, -0.00036322,    -1.6073,  -0.014393
      1176/3660      , 0.00047733,  0.0061345, 0.00086364,    -1.6068, -0.0090695
      1177/3660      , 0.00047733,  0.0051876, 0.00048634,    -1.6071,  -0.010397
      1178/3660      , 0.00047733,  0.0046089, 4.5799e-05,     -1.607,  -0.011416
      1179/3660      , 0.00047733,  0.0044302, 0.00036747,     -1.607,  -0.011273
      1180/3660      , 0.00047733,  0.0040949, 0.00023841,    -1.6074,  -0.011741
      1181/3660      , 0.00047733,  0.0039782, 0.00011546,    -1.6073,   -0.01198
      1182/3660      ,  0.0004762,  0.0040381, -0.00028171,    -1.6073,  -0.012317
      1183/3660      ,  0.0004762,  0.0030065, -1.5072e-05,    -1.6074,  -0.013082
      1184/3660      ,  0.0004762,   0.002679, -0.00016583,    -1.6072,  -0.013559
      1185/3660      ,  0.0004762,  0.0025342,  2.929e-05,     -1.607,  -0.013506
      1186/3660      ,  0.0004762,  0.0024496, -0.00035496,    -1.6068,  -0.013974
      1187/3660      ,  0.0004762,  0.0024011, 0.00011909,    -1.6063,  -0.013543
      1188/3660      , 0.00047506,   0.004117, 9.4292e-05,    -1.6065,  -0.011854
      1189/3660      , 0.00047506,   0.003261, 0.00012322,    -1.6071,  -0.012687
      1190/3660      , 0.00047506,  0.0030015, -0.00012244,    -1.6073,  -0.013194
      1191/3660      , 0.00047506,  0.0028751,  1.207e-05,    -1.6076,  -0.013189
      1192/3660      , 0.00047506,  0.0027902, -0.00022566,     -1.608,  -0.013515
      1193/3660      , 0.00047506,  0.0027881, 0.00012494,     -1.608,  -0.013167
      1194/3660      , 0.00047392,  0.0028393, 0.00023513,    -1.6084,  -0.013009
      1195/3660      , 0.00047392,  0.0015354, -8.0628e-05,    -1.6084,  -0.014629
      1196/3660      , 0.00047392,  0.0013469, 0.00017389,    -1.6084,  -0.014563
      1197/3660      , 0.00047392,   0.001269, -0.0001535,    -1.6083,  -0.014968
      1198/3660      , 0.00047392,  0.0012311, -1.8035e-05,    -1.6084,  -0.014871
      1199/3660      , 0.00047392,  0.0011797, -9.3815e-05,    -1.6081,  -0.014995
      1200/3660      , 0.00047279,  0.0013559, -0.00019607,    -1.6086,  -0.014926
      1201/3660      , 0.00047279,  0.0012596, 9.7253e-05,    -1.6088,  -0.014731
      1202/3660      , 0.00047279,  0.0012081, -8.7016e-06,    -1.6089,  -0.014889
      1203/3660      , 0.00047279,  0.0011991, -1.5977e-06,    -1.6089,  -0.014891
      1204/3660      , 0.00047279,  0.0011962,  2.698e-05,     -1.609,  -0.014867
      1205/3660      , 0.00047279,  0.0011959, -2.048e-05,     -1.609,  -0.014915
      1206/3660      , 0.00047165,  0.0003965, 3.4054e-05,    -1.6092,  -0.015662
      1207/3660      , 0.00047165, 0.00039277, -4.0086e-05,    -1.6093,   -0.01574
      1208/3660      , 0.00047165, 0.00039304,  1.176e-05,    -1.6093,  -0.015688
      1209/3660      , 0.00047165, 0.00039361, -2.6848e-05,    -1.6093,  -0.015726
      1210/3660      , 0.00047165, 0.00039347, 3.7613e-05,    -1.6093,  -0.015662
      1211/3660      , 0.00047165, 0.00039286, -3.7485e-05,    -1.6093,  -0.015738
      1212/3660      , 0.00047051,  0.0017854, 0.00022964,    -1.6082,  -0.014067
      1213/3660      , 0.00047051,  0.0011444, -2.9792e-05,    -1.6084,  -0.014969
      1214/3660      , 0.00047051,   0.001067, -7.1863e-05,    -1.6086,  -0.015091
      1215/3660      , 0.00047051,   0.001033, -6.7342e-05,    -1.6086,   -0.01512
      1216/3660      , 0.00047051,  0.0010244, 7.8063e-05,    -1.6086,  -0.014983
      1217/3660      , 0.00047051,  0.0010138,  8.982e-05,    -1.6084,  -0.014981
      1218/3660      , 0.00046938,  0.0022514,  -7.78e-07,    -1.6081,  -0.013831
      1219/3660      , 0.00046938,  0.0018162, -0.00012343,    -1.6082,   -0.01439
      1220/3660      , 0.00046938,  0.0016922, 5.7853e-05,    -1.6082,  -0.014332
      1221/3660      , 0.00046938,  0.0016293, -0.0001823,     -1.608,  -0.014633
      1222/3660      , 0.00046938,  0.0016138,  0.0001194,    -1.6078,  -0.014345
      1223/3660      , 0.00046938,  0.0016105, -0.00023527,    -1.6078,  -0.014702
      1224/3660      , 0.00046824,   0.012011, 0.00089005,    -1.6053, -0.0031517
      1225/3660      , 0.00046824,  0.0099945, 0.00035436,    -1.6054, -0.0057054
      1226/3660      , 0.00046824,  0.0096514,  0.0012291,    -1.6046, -0.0051655
      1227/3660      , 0.00046824,  0.0093203, 0.00055473,    -1.6042, -0.0061673
      1228/3660      , 0.00046824,  0.0091834, 0.00084121,    -1.6033, -0.0060087
      1229/3660      , 0.00046824,  0.0088809, 0.00040567,    -1.6031, -0.0067446
      1230/3660      , 0.00046711,    0.02189,  0.0043303,    -1.6023,   0.010198
      1231/3660      , 0.00046711,   0.017913,  0.0024442,    -1.6019,  0.0043386
      1232/3660      , 0.00046711,   0.016711,  0.0010275,    -1.6016,  0.0017224
      1233/3660      , 0.00046711,   0.015536,  0.0010817,    -1.6013, 0.00060447
      1234/3660      , 0.00046711,   0.015086, 0.00044481,    -1.6014, -0.00048273
      1235/3660      , 0.00046711,   0.014692,  0.0015303,     -1.601, 0.00021195
      1236/3660      , 0.00046597,  0.0022906, -0.00020546,    -1.6032,  -0.013947
      1237/3660      , 0.00046597,  0.0021955, -9.7642e-05,    -1.6033,  -0.013935
      1238/3660      , 0.00046597,  0.0021639, -8.645e-05,    -1.6033,  -0.013956
      1239/3660      , 0.00046597,  0.0021598, 9.7744e-05,    -1.6037,   -0.01378
      1240/3660      , 0.00046597,  0.0021506, -6.008e-05,    -1.6034,  -0.013944
      1241/3660      , 0.00046597,    0.00214, -2.0991e-05,    -1.6036,  -0.013917
      1242/3660      , 0.00046483, 0.00038557, 7.3246e-05,    -1.6044,  -0.015585
      1243/3660      , 0.00046483, 0.00038506, 7.6244e-06,    -1.6053,   -0.01566
      1244/3660      , 0.00046483,  0.0003855,  -1.61e-05,    -1.6063,  -0.015693
      1245/3660      , 0.00046483, 0.00038546, 1.3565e-05,     -1.607,  -0.015671
      1246/3660      , 0.00046483, 0.00038548, 5.7517e-05,    -1.6078,  -0.015635
      1247/3660      , 0.00046483, 0.00038555, -6.6424e-05,    -1.6081,  -0.015762
      1248/3660      ,  0.0004637,   0.002538, -9.618e-05,     -1.608,  -0.013638
      1249/3660      ,  0.0004637,  0.0021962, 8.2308e-05,    -1.6079,    -0.0138
      1250/3660      ,  0.0004637,  0.0021431, -3.9056e-05,     -1.608,  -0.013976
      1251/3660      ,  0.0004637,  0.0021185, -5.7508e-05,    -1.6079,  -0.014018
      1252/3660      ,  0.0004637,  0.0021208, -8.9885e-05,    -1.6079,  -0.014048
      1253/3660      ,  0.0004637,   0.002115, -0.0001836,    -1.6076,  -0.014145
      1254/3660      , 0.00046256,  0.0034787, 0.00036931,    -1.6072,  -0.012224
      1255/3660      , 0.00046256,  0.0030628, -4.9319e-05,    -1.6074,  -0.013061
      1256/3660      , 0.00046256,  0.0029234, -1.6321e-06,    -1.6072,   -0.01315
      1257/3660      , 0.00046256,  0.0028782, -0.00017998,    -1.6069,  -0.013371
      1258/3660      , 0.00046256,  0.0028285, -0.00015508,    -1.6066,  -0.013393
      1259/3660      , 0.00046256,  0.0028094, 1.6975e-05,    -1.6061,  -0.013235
      1260/3660      , 0.00046143,  0.0051636, -5.4475e-05,    -1.6056,  -0.010947
      1261/3660      , 0.00046143,  0.0041762, 2.2938e-05,    -1.6057,  -0.011858
      1262/3660      , 0.00046143,  0.0039519, -9.0509e-05,    -1.6058,  -0.012196
      1263/3660      , 0.00046143,  0.0037836, -0.00034279,    -1.6055,  -0.012614
      1264/3660      , 0.00046143,   0.003686, -4.0159e-05,    -1.6054,  -0.012408
      1265/3660      , 0.00046143,  0.0036577, -0.00020998,    -1.6051,  -0.012604
      1266/3660      , 0.00046029,  0.0066324,  0.0012605,    -1.6054, -0.0081613
      1267/3660      , 0.00046029,   0.004813, 0.00048361,    -1.6058,  -0.010761
      1268/3660      , 0.00046029,  0.0041658, 0.00076889,    -1.6062,  -0.011127
      1269/3660      , 0.00046029,  0.0036218, -4.7288e-06,    -1.6065,  -0.012448
      1270/3660      , 0.00046029,  0.0032118, -0.00014026,    -1.6065,  -0.012993
      1271/3660      , 0.00046029,  0.0029116, -0.00015109,    -1.6065,  -0.013304
      1272/3660      , 0.00045915,  0.0053147,  2.266e-05,    -1.6059,  -0.010722
      1273/3660      , 0.00045915,  0.0044712, -3.1298e-05,    -1.6062,  -0.011622
      1274/3660      , 0.00045915,  0.0041638,   0.000236,    -1.6057,  -0.011657
      1275/3660      , 0.00045915,  0.0040033, -0.00021291,    -1.6056,  -0.012266
      1276/3660      , 0.00045915,  0.0039264, -3.1608e-05,    -1.6053,  -0.012158
      1277/3660      , 0.00045915,  0.0038423, -0.00036551,    -1.6048,  -0.012571
      1278/3660      , 0.00045802,  0.0015678, 7.9414e-05,     -1.606,  -0.014413
      1279/3660      , 0.00045802, 0.00067311, -0.00013318,    -1.6068,  -0.015528
      1280/3660      , 0.00045802, 0.00056813, -3.3042e-06,    -1.6073,  -0.015508
      1281/3660      , 0.00045802, 0.00052523, -4.0279e-05,    -1.6078,  -0.015594
      1282/3660      , 0.00045802, 0.00049412, -6.2861e-05,    -1.6084,  -0.015652
      1283/3660      , 0.00045802, 0.00048566, 5.5232e-06,    -1.6086,  -0.015595
      1284/3660      , 0.00045688,  0.0067458,  0.0016113,    -1.6086, -0.0077288
      1285/3660      , 0.00045688,   0.004463, 0.00066364,    -1.6087,  -0.010961
      1286/3660      , 0.00045688,  0.0036635, 0.00029375,    -1.6088,  -0.012131
      1287/3660      , 0.00045688,  0.0031821, 0.00024873,    -1.6087,  -0.012656
      1288/3660      , 0.00045688,  0.0029251, -7.447e-06,    -1.6087,  -0.013169
      1289/3660      , 0.00045688,  0.0028682, 0.00012208,    -1.6088,  -0.013097
      1290/3660      , 0.00045575,  0.0016491, -0.00027826,    -1.6092,  -0.014721
      1291/3660      , 0.00045575,  0.0012856, 3.0386e-05,    -1.6092,  -0.014776
      1292/3660      , 0.00045575,  0.0012528, 5.9296e-05,    -1.6091,  -0.014779
      1293/3660      , 0.00045575,  0.0012526, -4.2748e-05,    -1.6091,  -0.014881
      1294/3660      , 0.00045575,  0.0012431, -5.4932e-05,    -1.6088,    -0.0149
      1295/3660      , 0.00045575,  0.0012385, -2.3104e-05,    -1.6086,  -0.014871
      1296/3660      , 0.00045461, 0.00038593, 0.00015872,    -1.6088,  -0.015544
      1297/3660      , 0.00045461, 0.00038585, -7.5714e-05,    -1.6091,  -0.015781
      1298/3660      , 0.00045461, 0.00038594, 8.5629e-05,    -1.6093,  -0.015621
      1299/3660      , 0.00045461, 0.00038615, -0.00010504,    -1.6093,  -0.015812
      1300/3660      , 0.00045461, 0.00038605, 4.3531e-05,    -1.6093,  -0.015664
      1301/3660      , 0.00045461, 0.00038566, -3.022e-05,    -1.6092,  -0.015737
      1302/3660      , 0.00045347,  0.0010143, 5.3126e-05,    -1.6091,  -0.015024
      1303/3660      , 0.00045347, 0.00096956, -4.0165e-05,    -1.6092,  -0.015163
      1304/3660      , 0.00045347, 0.00096898, 6.6838e-05,    -1.6093,  -0.015057
      1305/3660      , 0.00045347, 0.00097007, -0.00013406,    -1.6093,  -0.015257
      1306/3660      , 0.00045347, 0.00096381, 8.6673e-05,    -1.6093,  -0.015043
      1307/3660      , 0.00045347,  0.0009675, -4.0929e-05,    -1.6093,  -0.015166
      1308/3660      , 0.00045234,  0.0015148, 2.8015e-05,    -1.6084,  -0.014541
      1309/3660      , 0.00045234, 0.00071776, -4.431e-05,    -1.6086,  -0.015412
      1310/3660      , 0.00045234,  0.0005732, -9.1996e-05,    -1.6087,  -0.015606
      1311/3660      , 0.00045234, 0.00049732, 0.00014731,    -1.6087,  -0.015442
      1312/3660      , 0.00045234, 0.00047872, -3.1065e-05,    -1.6087,  -0.015639
      1313/3660      , 0.00045234, 0.00046552, 1.2294e-06,    -1.6088,  -0.015621
      1314/3660      ,  0.0004512,  0.0085051,  0.0015419,    -1.6078, -0.0060306
      1315/3660      ,  0.0004512,  0.0074005,  0.0010402,    -1.6075, -0.0076347
      1316/3660      ,  0.0004512,  0.0070233,  0.0011746,    -1.6072, -0.0078737
      1317/3660      ,  0.0004512,   0.006667,  0.0011217,    -1.6069, -0.0082807
      1318/3660      ,  0.0004512,  0.0061263, 0.00063695,    -1.6065, -0.0093018
      1319/3660      ,  0.0004512,  0.0056483, 0.00032612,    -1.6063,  -0.010088
      1320/3660      , 0.00045007,   0.012271,  0.0010454,    -1.6054, -0.0027373
      1321/3660      , 0.00045007,  0.0097498, 0.00037378,    -1.6051, -0.0059269
      1322/3660      , 0.00045007,  0.0087847, 0.00078987,    -1.6053, -0.0064787
      1323/3660      , 0.00045007,  0.0080716, 0.00019508,    -1.6054, -0.0077873
      1324/3660      , 0.00045007,  0.0072973, 8.8767e-05,    -1.6051, -0.0086648
      1325/3660      , 0.00045007,  0.0069409, -0.00014301,    -1.6054, -0.0092562
      1326/3660      , 0.00044893,   0.020745,  0.0015358,    -1.6043,   0.006237
      1327/3660      , 0.00044893,   0.017531,  0.0026297,    -1.6046,  0.0041152
      1328/3660      , 0.00044893,   0.016437,  0.0018838,    -1.6046,   0.002275
